Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Alessio Romagnoli,ITA,DF,Lazio,29,1995,26,23,2141,23.8,0,0,0,0,0,0,7,0,0.5,0.5,0.2,0.7,7,83,2,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Simone Romagnoli,ITA,DF,Frosinone,34,1990,30,27,2463,27.4,1,1,2,1,0,0,6,0,1.1,1.1,0.4,1.5,2,46,2,0.04,0.04,0.07,0.04,0.07,0.04,0.01,0.06,0.04,0.06
Luka Romero,ARG,FW,Milan,19,2004,4,0,88,1.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,4,3,7,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09
Marten de Roon,NED,MF,Atalanta,33,1991,28,27,2419,26.9,0,5,5,0,0,0,10,0,0.5,0.5,1.1,1.6,23,162,19,0.00,0.19,0.19,0.00,0.19,0.02,0.04,0.06,0.02,0.06
Nicolò Rovella,ITA,MF,Lazio,22,2001,20,14,1175,13.1,0,1,1,0,0,0,5,0,0.6,0.6,0.4,1.0,20,48,10,0.00,0.08,0.08,0.00,0.08,0.05,0.03,0.08,0.05,0.08
Amir Rrahmani,KVX,DF,Napoli,30,1994,27,27,2330,25.9,2,0,2,2,0,0,5,0,1.9,1.9,0.9,2.8,18,104,4,0.08,0.00,0.08,0.08,0.08,0.07,0.03,0.11,0.07,0.11
Ruan,BRA,DF,Sassuolo,24,1999,25,15,1455,16.2,0,0,0,0,0,0,7,1,0.5,0.5,0.6,1.1,7,30,6,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07
Daniele Rugani,ITA,DF,Juventus,29,1994,15,11,1021,11.3,2,0,2,2,0,0,2,0,1.6,1.6,0.4,2.0,2,37,2,0.18,0.00,0.18,0.18,0.18,0.14,0.03,0.17,0.14,0.17
Matteo Ruggeri,ITA,DF,Atalanta,21,2002,30,26,2229,24.8,0,4,4,0,0,0,3,0,0.4,0.4,1.6,2.0,53,127,121,0.00,0.16,0.16,0.00,0.16,0.02,0.07,0.08,0.02,0.08
Mário Rui,POR,DF,Napoli,32,1991,21,14,1205,13.4,0,2,2,0,0,0,7,1,0.1,0.1,1.9,2.0,33,90,59,0.00,0.15,0.15,0.00,0.15,0.01,0.14,0.15,0.01,0.15
Stefano Sabelli,ITA,DF,Genoa,31,1993,30,28,2322,25.8,0,1,1,0,0,0,5,0,0.7,0.7,1.9,2.6,68,85,94,0.00,0.04,0.04,0.00,0.04,0.03,0.07,0.10,0.03,0.10
Alexis Saelemaekers,BEL,FW,Bologna,24,1999,26,19,1687,18.7,4,2,6,4,0,0,7,1,2.6,2.6,2.7,5.3,63,71,170,0.21,0.11,0.32,0.21,0.32,0.14,0.15,0.29,0.14,0.29
Lazar Samardzic,SRB,MF,Udinese,22,2002,30,24,2013,22.4,4,2,6,4,0,0,3,0,2.1,2.1,3.9,5.9,56,71,75,0.18,0.09,0.27,0.18,0.27,0.09,0.17,0.27,0.09,0.27
Junior Sambia,FRA,DF,Salernitana,27,1996,14,6,695,7.7,0,0,0,0,0,0,2,0,0.4,0.4,0.4,0.8,14,32,27,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.05,0.10
Antonio Sanabria,PAR,FW,Torino,28,1996,31,21,1921,21.3,5,0,5,3,2,2,2,0,9.1,7.5,1.4,8.9,19,52,103,0.23,0.00,0.23,0.14,0.14,0.42,0.06,0.49,0.35,0.41
Renato Sanches,POR,MF,Roma,26,1997,7,1,146,1.6,1,0,1,1,0,0,2,0,0.1,0.1,0.2,0.3,5,10,5,0.62,0.00,0.62,0.62,0.62,0.05,0.14,0.19,0.05,0.19
Alexis Sánchez,CHI,FW,Inter,35,1988,20,5,624,6.9,2,4,6,1,1,1,0,0,2.7,1.9,2.7,4.6,13,44,40,0.29,0.58,0.87,0.14,0.72,0.39,0.39,0.78,0.27,0.66
Alex Sandro,BRA,DF,Juventus,33,1991,15,7,648,7.2,0,0,0,0,0,0,1,0,0.2,0.2,0.9,1.1,15,42,8,0.00,0.00,0.00,0.00,0.00,0.03,0.12,0.15,0.03,0.15
Nicola Sansone,ITA,FW,Lecce,32,1991,24,4,722,8.0,2,2,4,2,0,0,3,0,2.7,2.7,1.0,3.8,14,31,66,0.25,0.25,0.50,0.25,0.50,0.34,0.13,0.47,0.34,0.47
Riccardo Saponara,ITA,FW,Hellas Verona,32,1991,12,3,342,3.8,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,12,14,32,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07
Saba Sazonov,GEO,DF,Torino,22,2002,12,2,356,4.0,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,0,8,0,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
Giorgio Scalvini,ITA,DF,Atalanta,20,2003,28,27,2220,24.7,0,3,3,0,0,0,3,0,1.3,1.3,1.0,2.3,22,94,22,0.00,0.12,0.12,0.00,0.12,0.05,0.04,0.09,0.05,0.09
Gianluca Scamacca,ITA,FW,Atalanta,25,1999,24,13,1149,12.8,9,4,13,9,0,0,1,0,4.9,4.9,1.7,6.6,18,28,126,0.70,0.31,1.02,0.70,1.02,0.39,0.13,0.52,0.39,0.52
Perr Schuurs,NED,DF,Torino,24,1999,9,9,770,8.6,1,0,1,1,0,0,2,0,0.7,0.7,0.0,0.7,9,19,4,0.12,0.00,0.12,0.12,0.12,0.08,0.00,0.08,0.08,0.08
Simone Scuffet,ITA,GK,Cagliari,27,1996,27,27,2430,27.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Demba Seck,SEN,MF,Torino,23,2001,9,5,425,4.7,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.5,23,12,25,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.10,0.07,0.10
Demba Seck,SEN,FW,Frosinone,23,2001,11,3,298,3.3,0,0,0,0,0,0,0,0,1.1,1.1,0.3,1.4,11,9,23,0.00,0.00,0.00,0.00,0.00,0.34,0.10,0.44,0.34,0.44
Nikola Sekulov,ITA,FW,Juventus,22,2002,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Vivaldo Semedo,POR,FW,Udinese,19,2005,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Stefano Sensi,ITA,MF,Inter,28,1995,3,0,30,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,3,4,0.00,0.00,0.00,0.00,0.00,0.25,0.29,0.54,0.25,0.54
Suat Serdar,GER,MF,Hellas Verona,27,1997,21,15,1303,14.5,0,1,1,0,0,0,6,0,0.7,0.7,0.5,1.2,14,51,25,0.00,0.07,0.07,0.00,0.07,0.05,0.04,0.08,0.05,0.08
Stephan El Shaarawy,ITA,FW,Roma,31,1992,30,18,1608,17.9,3,3,6,3,0,0,2,0,2.4,2.4,2.2,4.6,43,39,125,0.17,0.17,0.34,0.17,0.34,0.13,0.12,0.26,0.13,0.26
Eldor Shomurodov,UZB,FW,Cagliari,28,1995,19,8,787,8.7,3,3,6,3,0,0,1,0,3.2,3.2,1.7,4.9,12,15,46,0.34,0.34,0.69,0.34,0.69,0.36,0.19,0.56,0.36,0.56
Steven Shpendi,ALB,FW,Empoli,20,2003,11,4,397,4.4,0,1,1,0,0,0,0,0,0.4,0.4,0.5,0.9,3,6,31,0.00,0.23,0.23,0.00,0.23,0.09,0.10,0.19,0.09,0.19
Marco Silvestri,ITA,GK,Udinese,33,1991,17,17,1530,17.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Giovanni Simeone,ARG,FW,Napoli,28,1995,24,6,666,7.4,1,0,1,1,0,0,3,0,3.3,3.3,0.6,3.8,8,11,65,0.14,0.00,0.14,0.14,0.14,0.44,0.07,0.52,0.44,0.52
Jan-Carlo Simic,SRB,DF,Milan,19,2005,4,0,146,1.6,1,0,1,1,0,0,0,0,0.6,0.6,0.0,0.6,0,6,0,0.62,0.00,0.62,0.62,0.62,0.38,0.00,0.38,0.38,0.38
Leo Skiri Østigård,NOR,DF,Napoli,24,1999,22,15,1355,15.1,1,0,1,1,0,0,3,0,0.5,0.5,0.1,0.6,11,58,2,0.07,0.00,0.07,0.07,0.07,0.04,0.01,0.04,0.04,0.04
Łukasz Skorupski,POL,GK,Bologna,32,1991,30,30,2700,30.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Chris Smalling,ENG,DF,Roma,34,1989,8,4,390,4.3,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,1,13,2,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.10,0.01,0.10
Andrea Sodero,ITA,MF,Empoli,19,2004,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ola Solbakken,NOR,FW,Roma,25,1998,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Yann Sommer,SUI,GK,Inter,35,1988,32,32,2880,32.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brandon Soppy,FRA,DF,Torino,22,2002,5,2,178,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,9,6,3,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
Alessandro Sorrentino,ITA,GK,Monza,22,2002,5,3,368,4.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Riccardo Sottil,ITA,FW,Fiorentina,24,1999,22,13,1103,12.3,2,3,5,2,0,0,1,0,2.6,2.6,2.5,5.1,66,33,139,0.16,0.24,0.41,0.16,0.41,0.21,0.20,0.41,0.21,0.41
Matìas Soulé,ARG,FW,Frosinone,21,2003,32,32,2769,30.8,11,3,14,6,5,6,3,0,9.9,5.2,5.8,11.0,100,177,196,0.36,0.10,0.46,0.20,0.29,0.32,0.19,0.51,0.17,0.36
Djed Spence,ENG,DF,Genoa,23,2000,12,6,606,6.7,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.3,13,18,17,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05
Leonardo Spinazzola,ITA,DF,Roma,31,1993,24,15,1312,14.6,1,2,3,1,0,0,0,0,0.2,0.2,3.0,3.2,108,52,74,0.07,0.14,0.21,0.07,0.21,0.02,0.21,0.22,0.02,0.22
Marco Sportiello,ITA,GK,Milan,31,1992,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Trivante Stewart,JAM,FW,Salernitana,24,2000,4,0,100,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,2,0,6,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.12,0.06,0.12
Gabriel Strefezza,BRA,FW,Lecce,27,1997,19,13,1112,12.4,1,0,1,0,1,1,4,0,2.5,1.7,1.2,2.8,34,54,81,0.08,0.00,0.08,0.00,0.00,0.20,0.09,0.29,0.14,0.23
Kevin Strootman,NED,MF,Genoa,34,1990,23,14,1080,12.0,0,2,2,0,0,0,4,0,0.1,0.1,1.3,1.4,12,55,18,0.00,0.17,0.17,0.00,0.17,0.01,0.11,0.11,0.01,0.11
Isaac Success,NGA,FW,Udinese,28,1996,24,7,770,8.6,0,1,1,0,0,1,4,0,2.4,1.6,1.0,2.7,14,13,46,0.00,0.12,0.12,0.00,0.12,0.28,0.12,0.40,0.19,0.31
Ibrahim Sulemana,GHA,MF,Cagliari,20,2003,17,14,1102,12.2,2,0,2,2,0,0,3,0,0.6,0.6,0.1,0.7,11,23,12,0.16,0.00,0.16,0.16,0.16,0.05,0.01,0.06,0.05,0.06
Tomáš Suslov,SVK,MF,Hellas Verona,21,2002,28,21,1885,20.9,1,4,5,0,1,1,6,0,2.7,1.7,2.2,3.9,37,55,62,0.05,0.19,0.24,0.00,0.19,0.13,0.10,0.23,0.08,0.19
Mile Svilar,SRB,GK,Roma,24,1999,11,11,990,11.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Karol Świderski,POL,FW,Hellas Verona,27,1997,12,3,420,4.7,1,0,1,1,0,0,0,0,1.0,1.0,0.4,1.4,2,12,16,0.21,0.00,0.21,0.21,0.21,0.22,0.08,0.30,0.22,0.30
Wojciech Szczęsny,POL,GK,Juventus,34,1990,32,32,2880,32.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Przemysław Szymiński,POL,MF,Frosinone,29,1994,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Adrien Tameze,CMR,DF,Torino,30,1994,26,22,1895,21.1,0,2,2,0,0,0,6,1,0.4,0.4,2.2,2.6,20,81,35,0.00,0.09,0.09,0.00,0.09,0.02,0.10,0.12,0.02,0.12
Elayis Tavsan,NED,MF,Hellas Verona,23,2001,2,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Loum Tchaouna,FRA,FW,Salernitana,20,2003,29,19,1740,19.3,3,3,6,3,0,0,3,0,2.2,2.2,1.1,3.3,62,48,128,0.16,0.16,0.31,0.16,0.31,0.12,0.06,0.17,0.12,0.17
Jackson Tchatchoua,BEL,DF,Hellas Verona,22,2001,23,17,1517,16.9,0,2,2,0,0,0,2,0,0.0,0.0,1.3,1.3,29,50,59,0.00,0.12,0.12,0.00,0.12,0.00,0.08,0.08,0.00,0.08
Filippo Terracciano,ITA,DF,Hellas Verona,21,2003,18,14,1296,14.4,0,1,1,0,0,0,1,0,0.3,0.3,1.0,1.3,26,51,28,0.00,0.07,0.07,0.00,0.07,0.02,0.07,0.09,0.02,0.09
Filippo Terracciano,ITA,DF,Milan,21,2003,2,0,12,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Pietro Terracciano,ITA,GK,Fiorentina,34,1990,30,30,2700,30.0,0,0,0,0,0,0,3,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Florian Thauvin,FRA,FW,Udinese,31,1993,29,19,1710,19.0,5,3,8,4,1,1,4,0,4.7,3.9,4.2,8.2,71,69,97,0.26,0.16,0.42,0.21,0.37,0.25,0.22,0.47,0.21,0.43
Malick Thiaw,GER,DF,Milan,22,2001,18,17,1429,15.9,0,1,1,0,0,0,5,1,0.6,0.6,0.1,0.7,15,64,0,0.00,0.06,0.06,0.00,0.06,0.04,0.01,0.04,0.04,0.04
Morten Thorsby,NOR,MF,Genoa,27,1996,20,6,863,9.6,2,1,3,2,0,0,1,0,1.4,1.4,0.9,2.3,6,25,30,0.21,0.10,0.31,0.21,0.31,0.15,0.09,0.24,0.15,0.24
Kristian Thorstvedt,NOR,MF,Sassuolo,25,1999,30,26,2127,23.6,6,1,7,6,0,0,6,0,3.7,3.7,1.4,5.2,26,118,79,0.25,0.04,0.30,0.25,0.30,0.16,0.06,0.22,0.16,0.22
Marcus Thuram,FRA,FW,Inter,26,1997,32,31,2417,26.9,12,7,19,12,0,0,3,0,13.3,13.3,3.5,16.8,60,41,173,0.45,0.26,0.71,0.45,0.71,0.50,0.13,0.63,0.50,0.63
Antonio Tikvić,CRO,DF,Udinese,20,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jeremy Toljan,GER,DF,Sassuolo,29,1994,22,22,1892,21.0,0,5,5,0,0,0,1,0,0.5,0.5,1.6,2.0,35,73,78,0.00,0.24,0.24,0.00,0.24,0.02,0.07,0.10,0.02,0.10
Rafael Tolói,ITA,DF,Atalanta,33,1990,15,7,711,7.9,0,0,0,0,0,0,5,1,0.1,0.1,0.1,0.1,5,36,8,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Fikayo Tomori,ENG,DF,Milan,26,1997,22,21,1809,20.1,4,0,4,4,0,0,7,1,3.6,3.6,0.1,3.6,14,57,2,0.20,0.00,0.20,0.20,0.20,0.18,0.00,0.18,0.18,0.18
Ahmed Touba,ALG,DF,Lecce,26,1998,6,3,277,3.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Chaka Traorè,CIV,FW,Milan,19,2004,2,0,20,0.2,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,2,0,2,4.50,0.00,4.50,4.50,4.50,0.35,0.00,0.35,0.35,0.35
Stefano Turati,ITA,GK,Frosinone,22,2001,31,31,2745,30.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kacper Urbanski,POL,FW,Bologna,19,2004,19,7,754,8.4,0,0,0,0,0,0,2,0,0.9,0.9,0.6,1.5,25,23,74,0.00,0.00,0.00,0.00,0.00,0.11,0.07,0.18,0.11,0.18
Emanuele Valeri,ITA,DF,Frosinone,25,1998,12,10,818,9.1,0,1,1,0,0,0,2,0,0.2,0.2,1.4,1.6,28,27,47,0.00,0.11,0.11,0.00,0.11,0.02,0.15,0.18,0.02,0.18
Johan Vásquez,MEX,DF,Genoa,25,1998,33,28,2490,27.7,1,1,2,1,0,0,5,0,1.7,1.7,0.7,2.4,26,69,55,0.04,0.04,0.07,0.04,0.07,0.06,0.03,0.09,0.06,0.09
Matías Vecino,URU,MF,Lazio,32,1991,27,6,959,10.7,4,1,5,4,0,0,7,0,3.0,3.0,0.3,3.3,12,68,36,0.38,0.09,0.47,0.38,0.47,0.28,0.03,0.31,0.28,0.31
Lorenzo Venuti,ITA,DF,Lecce,29,1995,13,3,302,3.4,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,8,11,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07
Simone Verdi,ITA,FW,Torino,31,1992,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,1.50,1.50,0.00,1.50
Emanuel Vignato,ITA,MF,Salernitana,23,2000,5,1,141,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,3,5,9,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.09,0.02,0.09
Samuele Vignato,ITA,MF,Monza,20,2004,10,3,343,3.8,1,0,1,1,0,0,2,0,1.7,1.7,0.2,1.8,13,13,20,0.26,0.00,0.26,0.26,0.26,0.44,0.04,0.48,0.44,0.48
Matías Viña,URU,DF,Sassuolo,26,1997,15,13,1014,11.3,0,3,3,0,0,0,1,0,0.3,0.3,1.4,1.7,24,46,37,0.00,0.27,0.27,0.00,0.27,0.03,0.12,0.15,0.03,0.15
Rúben Vinagre,POR,FW,Hellas Verona,25,1999,8,0,119,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,3,4,8,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.15
Nicolas Viola,ITA,MF,Cagliari,34,1989,24,10,1093,12.1,5,2,7,5,0,1,3,0,3.0,2.3,3.0,5.3,21,52,65,0.41,0.16,0.58,0.41,0.58,0.25,0.25,0.50,0.19,0.44
Mattia Viti,ITA,DF,Sassuolo,22,2002,14,11,889,9.9,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.4,2,32,12,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Vitinha,POR,FW,Genoa,24,2000,7,1,199,2.2,1,0,1,1,0,0,2,0,0.5,0.5,0.1,0.6,7,3,12,0.45,0.00,0.45,0.45,0.45,0.22,0.06,0.28,0.22,0.28
Dušan Vlahović,SRB,FW,Juventus,24,2000,29,24,2075,23.1,16,4,20,14,2,4,7,1,15.6,12.3,1.7,14.0,32,43,152,0.69,0.17,0.87,0.61,0.78,0.68,0.07,0.75,0.53,0.61
Nikola Vlašić,CRO,MF,Torino,26,1997,32,29,2581,28.7,3,2,5,3,0,0,3,0,2.4,2.4,2.9,5.3,65,150,172,0.10,0.07,0.17,0.10,0.17,0.08,0.10,0.18,0.08,0.18
Alessandro Vogliacco,ITA,DF,Genoa,25,1998,16,10,869,9.7,0,0,0,0,0,0,4,0,0.4,0.4,0.4,0.7,7,35,10,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08
Mërgim Vojvoda,KVX,DF,Torino,29,1995,24,12,1114,12.4,0,3,3,0,0,0,2,0,0.4,0.4,1.4,1.8,27,83,65,0.00,0.24,0.24,0.00,0.24,0.03,0.11,0.14,0.03,0.14
Cristian Volpato,ITA,MF,Sassuolo,20,2003,20,4,548,6.1,1,0,1,1,0,0,0,0,0.4,0.4,1.3,1.7,29,45,41,0.16,0.00,0.16,0.16,0.16,0.06,0.22,0.28,0.06,0.28
Stefan de Vrij,NED,DF,Inter,32,1992,23,15,1406,15.6,1,0,1,1,0,0,0,0,0.6,0.6,0.3,0.9,5,30,2,0.06,0.00,0.06,0.06,0.06,0.04,0.02,0.05,0.04,0.05
Walace,BRA,MF,Udinese,29,1995,33,33,2883,32.0,2,0,2,2,0,0,7,0,0.8,0.8,1.0,1.8,33,105,19,0.06,0.00,0.06,0.06,0.06,0.02,0.03,0.06,0.02,0.06
Sebastian Walukiewicz,POL,DF,Empoli,24,2000,25,23,1978,22.0,0,0,0,0,0,0,6,0,0.1,0.1,0.1,0.2,12,44,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Timothy Weah,USA,DF,Juventus,24,2000,27,10,1063,11.8,0,1,1,0,0,0,4,0,1.5,1.5,1.1,2.7,30,38,77,0.00,0.08,0.08,0.00,0.08,0.13,0.10,0.23,0.13,0.23
Shon Weissman,ISR,FW,Salernitana,28,1996,9,4,388,4.3,1,0,1,1,0,0,0,0,0.9,0.9,0.1,0.9,0,3,17,0.23,0.00,0.23,0.23,0.23,0.20,0.02,0.22,0.20,0.22
Mateusz Wieteska,POL,DF,Cagliari,27,1997,17,10,917,10.2,0,1,1,0,0,0,5,1,0.3,0.3,0.6,0.9,16,30,1,0.00,0.10,0.10,0.00,0.10,0.03,0.05,0.09,0.03,0.09
Kenan Yıldız,TUR,FW,Juventus,18,2005,24,8,818,9.1,1,0,1,1,0,0,2,0,1.4,1.4,0.8,2.2,25,36,65,0.11,0.00,0.11,0.11,0.11,0.15,0.09,0.24,0.15,0.24
Mattia Zaccagni,ITA,FW,Lazio,28,1995,24,20,1690,18.8,5,0,5,5,0,0,6,0,4.6,4.6,1.9,6.5,82,48,194,0.27,0.00,0.27,0.27,0.27,0.24,0.10,0.34,0.24,0.34
Nicola Zalewski,POL,DF,Roma,22,2002,20,9,845,9.4,0,1,1,0,0,0,3,1,0.7,0.7,1.3,2.0,43,29,42,0.00,0.11,0.11,0.00,0.11,0.07,0.14,0.21,0.07,0.21
Andre-Frank Zambo Anguissa,CMR,MF,Napoli,28,1995,30,28,2436,27.1,0,2,2,0,0,0,2,0,3.1,3.1,3.0,6.1,38,143,123,0.00,0.07,0.07,0.00,0.07,0.12,0.11,0.23,0.12,0.23
Alessandro Zanoli,ITA,DF,Salernitana,23,2000,13,7,639,7.1,0,2,2,0,0,0,2,0,0.0,0.0,1.5,1.6,20,23,37,0.00,0.28,0.28,0.00,0.28,0.01,0.21,0.22,0.01,0.22
Alessandro Zanoli,ITA,DF,Napoli,23,2000,4,0,52,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,4,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Duván Zapata,COL,FW,Torino,33,1991,31,30,2561,28.5,11,4,15,11,0,0,2,0,10.2,10.2,3.0,13.2,65,46,222,0.39,0.14,0.53,0.39,0.53,0.36,0.11,0.46,0.36,0.46
Duván Zapata,COL,FW,Atalanta,33,1991,2,2,112,1.2,1,0,1,1,0,0,0,0,0.4,0.4,0.1,0.5,3,3,13,0.80,0.00,0.80,0.80,0.80,0.33,0.10,0.44,0.33,0.44
Gabriele Zappa,ITA,DF,Cagliari,24,1999,34,21,2246,25.0,1,2,3,1,0,0,2,0,1.3,1.3,2.5,3.8,34,89,79,0.04,0.08,0.12,0.04,0.12,0.05,0.10,0.15,0.05,0.15
Davide Zappacosta,ITA,DF,Atalanta,31,1992,27,20,1609,17.9,2,1,3,2,0,0,5,0,2.1,2.1,1.3,3.4,63,65,116,0.11,0.06,0.17,0.11,0.17,0.12,0.07,0.19,0.12,0.19
Oier Zarraga,ESP,MF,Udinese,25,1999,12,3,309,3.4,2,0,2,2,0,0,0,0,0.5,0.5,0.0,0.6,4,6,7,0.58,0.00,0.58,0.58,0.58,0.16,0.01,0.17,0.16,0.17
Jordan Zemura,ZIM,DF,Udinese,24,1999,25,10,1030,11.4,1,0,1,1,0,0,1,0,0.8,0.8,0.3,1.2,23,31,52,0.09,0.00,0.09,0.09,0.09,0.07,0.03,0.10,0.07,0.10
Alessio Zerbin,ITA,FW,Monza,25,1999,9,5,447,5.0,0,1,1,0,0,0,0,0,0.1,0.1,0.8,0.9,14,10,28,0.00,0.20,0.20,0.00,0.20,0.02,0.16,0.18,0.02,0.18
Alessio Zerbin,ITA,FW,Napoli,25,1999,7,1,150,1.7,0,0,0,0,0,0,0,0,0.2,0.2,0.6,0.9,6,3,18,0.00,0.00,0.00,0.00,0.00,0.15,0.37,0.52,0.15,0.52
Kevin Zeroli,ITA,MF,Milan,19,2005,3,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Piotr Zieliński,POL,MF,Napoli,29,1994,28,23,1924,21.4,3,2,5,2,1,1,1,0,2.6,1.8,3.4,5.2,38,131,88,0.14,0.09,0.23,0.09,0.19,0.12,0.16,0.28,0.08,0.24
David Zima,CZE,DF,Torino,23,2000,5,0,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
