Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def_3rd,Mid_3rd,Att_3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Kenan Yıldız,TUR,FW,Juventus,18.0,2005,9.1,1.21,0.88,0.44,0.66,0.11,0.44,0.88,50.0,0.44,0.55,0.00,0.55,0.00,1.21,0.44,0.00
Mattia Zaccagni,ITA,FW,Lazio,28.0,1995,18.8,1.22,0.85,0.59,0.59,0.05,0.43,0.96,44.4,0.53,1.28,0.11,1.17,1.06,2.29,0.69,0.00
Nicola Zalewski,POL,DF,Roma,22.0,2002,9.4,2.13,1.49,1.06,0.96,0.11,0.85,2.23,38.1,1.38,1.06,0.32,0.74,0.85,2.98,1.70,0.00
Andre-Frank Zambo Anguissa,CMR,MF,Napoli,28.0,1995,27.1,2.07,1.11,0.77,1.00,0.30,1.18,2.36,50.0,1.18,1.33,0.18,1.14,0.92,2.99,0.66,0.04
Alessandro Zanoli,ITA,DF,Salernitana,23.0,2000,7.1,1.55,1.27,0.85,0.70,0.00,0.85,1.27,66.7,0.42,0.99,0.14,0.85,0.14,1.69,1.13,0.00
Alessandro Zanoli,ITA,DF,Napoli,23.0,2000,0.6,1.67,1.67,1.67,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,1.67,3.33,1.67,0.00
Duván Zapata,COL,FW,Torino,33.0,1991,28.5,0.49,0.21,0.32,0.04,0.14,0.07,0.28,25.0,0.21,0.63,0.18,0.46,0.21,0.70,0.60,0.00
Duván Zapata,COL,FW,Atalanta,33.0,1991,1.2,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.0,0.83,0.00,0.00,0.00,0.00,0.00,0.83,0.00
Gabriele Zappa,ITA,DF,Cagliari,24.0,1999,25.0,1.88,1.08,1.04,0.56,0.28,1.04,1.44,72.2,0.40,1.12,0.20,0.92,0.76,2.64,2.68,0.08
Davide Zappacosta,ITA,DF,Atalanta,31.0,1992,17.9,1.34,0.95,0.56,0.56,0.22,0.78,1.56,50.0,0.78,1.45,0.17,1.28,0.28,1.62,1.06,0.00
Oier Zarraga,ESP,MF,Udinese,25.0,1999,3.4,0.59,0.59,0.29,0.29,0.00,0.29,1.18,25.0,0.88,1.18,0.29,0.88,1.47,2.06,3.82,0.29
Jordan Zemura,ZIM,DF,Udinese,24.0,1999,11.4,2.11,1.40,1.14,0.61,0.35,0.96,1.67,57.9,0.70,0.44,0.09,0.35,1.14,3.25,1.84,0.00
Alessio Zerbin,ITA,FW,Monza,25.0,1999,5.0,2.20,1.40,1.60,0.40,0.20,0.40,1.60,25.0,1.20,2.60,0.40,2.20,0.60,2.80,0.60,0.00
Alessio Zerbin,ITA,FW,Napoli,25.0,1999,1.7,2.94,1.18,0.59,1.76,0.59,1.18,4.12,28.6,2.94,0.59,0.00,0.59,0.00,2.94,0.00,0.00
Kevin Zeroli,ITA,MF,Milan,19.0,2005,0.3,3.33,3.33,3.33,0.00,0.00,0.00,0.00,,0.00,3.33,0.00,3.33,0.00,3.33,3.33,0.00
Piotr Zieliński,POL,MF,Napoli,29.0,1994,21.4,1.07,0.70,0.28,0.61,0.19,0.56,1.12,50.0,0.56,0.56,0.05,0.51,0.42,1.50,0.70,0.00
David Zima,CZE,DF,Torino,23.0,2000,1.0,1.00,1.00,1.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,3.00,4.00,7.00,0.00
Joshua Zirkzee,NED,FW,Bologna,22.0,2001,29.0,1.10,0.69,0.28,0.52,0.31,0.45,0.79,56.5,0.34,0.72,0.03,0.69,0.10,1.21,1.24,0.00
Nadir Zortea,ITA,DF,Frosinone,24.0,1999,10.0,2.00,1.30,0.80,1.20,0.00,0.90,2.10,42.9,1.20,0.60,0.20,0.40,0.40,2.40,2.10,0.00
Nadir Zortea,ITA,DF,Atalanta,24.0,1999,1.7,2.94,2.35,1.76,0.59,0.59,0.59,2.35,25.0,1.76,1.18,0.00,1.18,0.59,3.53,1.76,0.00
Szymon Żurkowski,POL,MF,Empoli,26.0,1997,9.4,1.60,0.64,0.53,0.85,0.21,0.53,1.60,33.3,1.06,0.53,0.11,0.43,0.64,2.23,1.17,0.00
Milan Đurić,BIH,FW,Hellas Verona,33.0,1990,13.4,0.07,0.00,0.00,0.00,0.07,0.00,0.22,0.0,0.22,0.00,0.00,0.00,0.07,0.15,0.97,0.00
Milan Đurić,BIH,FW,Monza,33.0,1990,10.5,0.48,0.48,0.00,0.48,0.00,0.19,0.38,50.0,0.19,0.38,0.19,0.19,0.00,0.48,1.81,0.00
Mateusz Łęgowski,POL,MF,Salernitana,21.0,2003,12.1,1.82,0.91,0.58,0.99,0.25,0.83,2.07,40.0,1.24,0.99,0.17,0.83,0.58,2.40,1.24,0.00
